description,name,PONAME,ZIP,latitude,POP2001,STATE,AREA,zip2,longitude,SUMBLKPOP,geometry
,Zip:,HOQUIAM,98550,47.1071,11476,WA,186.619,98550,-123.929,11579,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.852389,46.96454 -123.771008,47.084962 -123.841392,47.246074 -124.012401,47.225729 -124.020649,47.215281 -124.077286,47.109156 -124.158667,47.044821 -124.170214,47.029975 -124.169664,47.017328 -124.149319,47.016228</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,HUMPTULIPS,98552,47.3044,260,WA,92.33407,98552,-123.921,265,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.792453,47.328554 -123.905726,47.422582 -124.065189,47.288964 -124.082785,47.274117 -124.012401,47.225729 -123.841392,47.246074</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,LILLIWAUP,98555,47.5522,416,WA,122.134,98555,-123.188,408,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.987444,47.606239 -123.347059,47.607338 -123.315716,47.501213 -123.113914,47.463272</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MCCLEARY,98557,47.0431,2662,WA,34.89045,98557,-123.267,2654,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.200793,47.056918 -123.201893,47.084962 -123.328913,47.083862 -123.329463,46.988185 -123.200243,47.014578</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MATLOCK,98560,47.3105,152,WA,70.43237,98560,-123.427,152,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.407544,47.238376 -123.321215,47.308209 -123.449884,47.411585 -123.490575,47.230677</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MOCLIPS,98562,47.2385,597,WA,29.14473,98562,-124.098,598,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-124.203756,47.206483 -124.055841,47.203184 -124.020649,47.215281 -124.012401,47.225729 -124.082785,47.274117 -124.219702,47.244424</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MONTESANO,98563,47.5384,6842,WA,1295.28857,98563,-123.723,7322,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.449884,47.411585 -123.321215,47.308209 -123.242583,47.414884 -123.315716,47.501213 -123.347059,47.607338 -123.492224,47.607338 -123.46693,47.866877 -124.246646,47.881174 -124.079485,47.804192 -124.276889,47.533656 -124.073437,47.533656 -123.791354,47.51771 -123.532365,47.51771 -123.644538,47.34505 -123.754512,47.062967 -123.681929,46.958492 -123.442736,46.872712 -123.442736,46.889208 -123.575804,46.96729 -123.481777,46.978287 -123.490575,47.230677</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,MOSSYROCK,98564,46.4535,2363,WA,153.27409,98564,-122.433,2303,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.375988,46.536741 -122.586588,46.505399 -122.588238,46.503199 -122.641575,46.387177 -122.24182,46.385527 -122.24182,46.386627</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OAKVILLE,98568,46.86,2374,WA,125.89544,98568,-123.297,2334,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.470229,46.792981 -123.370703,46.792431 -123.287123,46.792981 -123.160653,46.793531 -123.160103,46.895257 -123.159553,46.936497 -123.442736,46.889208 -123.442736,46.872712</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OCEAN SHORES,98569,46.9857,4204,WA,11.32929,98569,-124.156,4083,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-124.170214,47.029975 -124.158667,47.044821 -124.169664,47.09321 -124.176812,47.09266</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-124.180112,46.926599 -124.149319,47.016228 -124.169664,47.017328</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,Zip:,ONALASKA,98570,46.585,3691,WA,67.16039,98570,-122.689,3634,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-122.609133,46.632969 -122.682816,46.659912 -122.793889,46.546639 -122.633877,46.532342 -122.626179,46.540041 -122.574491,46.576882</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-122.698212,46.515297 -122.740552,46.518046 -122.70646,46.490002</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,Zip:,PACIFIC BEACH,98571,47.1918,128,WA,18.86099,98571,-124.136,125,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-124.191659,47.159194 -124.055841,47.203184 -124.203756,47.206483</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,PE ELL,98572,46.4784,840,WA,135.11684,98572,-123.258,821,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.139758,46.386627 -123.097967,46.424568 -123.131509,46.509798 -123.365754,46.606575 -123.359156,46.512547 -123.358056,46.384427 -123.322864,46.384427 -123.217839,46.384977</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,QUINAULT,98575,47.424,480,WA,180.28059,98575,-123.723,499,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.792453,47.328554 -123.644538,47.34505 -123.532365,47.51771 -123.791354,47.51771 -123.905726,47.422582</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,RAINIER,98576,46.8288,3902,WA,63.0061,98576,-122.654,3622,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.527202,46.762738 -122.722956,46.902405 -122.670169,46.763288 -122.647624,46.762738</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,RAYMOND,98577,46.6568,6416,WA,414.4855,98577,-123.583,6526,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.359156,46.512547 -123.365754,46.606575 -123.370703,46.792431 -123.470229,46.792981 -123.63739,46.793531 -123.896929,46.792431 -123.89143,46.746242 -123.843591,46.705002 -123.664334,46.516396</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ROCHESTER,98579,46.8003,9909,WA,92.49706,98579,-123.126,9688,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.940705,46.816625 -122.955551,46.896356 -123.160103,46.895257 -123.160653,46.793531 -123.287123,46.792981 -123.347059,46.729746 -123.193095,46.734145</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ROY,98580,46.9605,9243,WA,80.55492,98580,-122.465,9278,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.371589,46.980487 -122.379287,46.989284 -122.435374,47.082762 -122.565143,46.96619 -122.435924,46.850717</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,RYDERWOOD,98581,46.3353,432,WA,80.55453,98581,-123.101,422,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.040781,46.387727 -123.139758,46.386627 -123.217839,46.384977 -123.21509,46.278852 -123.027034,46.281602 -122.980845,46.387727</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SALKUM,98582,46.5134,409,WA,7.03495,98582,-122.64,403,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.70646,46.490002 -122.730654,46.483954 -122.588238,46.503199 -122.586588,46.505399 -122.626179,46.540041 -122.633877,46.532342 -122.698212,46.515297</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SHELTON,98584,47.2246,31825,WA,329.00789,98584,-123.162,31411,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.938505,47.197135 -123.091919,47.213082 -122.926408,47.281265 -123.051228,47.317007 -123.124361,47.328004 -123.156804,47.359897 -123.242583,47.414884 -123.321215,47.308209 -123.407544,47.238376 -123.328913,47.083862 -123.201893,47.084962 -123.074873,47.097609</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SILVER CREEK,98585,46.5573,627,WA,33.25401,98585,-122.492,611,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.375988,46.536741 -122.474965,46.597227 -122.574491,46.576882 -122.626179,46.540041 -122.586588,46.505399</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SOUTH BEND,98586,46.5799,2374,WA,120.12275,98586,-123.816,2431,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.843591,46.705002 -123.960713,46.636268 -123.898028,46.504849 -123.664334,46.516396</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TAHOLAH,98587,47.4019,923,WA,180.81901,98587,-124.215,909,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-124.065189,47.288964 -124.193858,47.356048 -124.073437,47.533656 -124.276889,47.533656 -124.35442,47.533656 -124.219702,47.244424 -124.082785,47.274117</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TAHUYA,98588,47.4374,1693,WA,49.10869,98588,-123.017,1636,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.119412,47.38959 -123.04518,47.374193 -122.941804,47.522658 -123.029784,47.512211</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TENINO,98589,46.8407,6950,WA,101.58377,98589,-122.826,6814,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.722956,46.902405 -122.763646,46.937597 -122.808186,46.920551 -122.908812,46.899106 -122.955551,46.896356 -122.940705,46.816625 -122.788391,46.763838 -122.670169,46.763288</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TOKELAND,98590,46.7536,447,WA,34.01909,98590,-123.982,448,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.89143,46.746242 -123.896929,46.792431 -124.079485,46.730846</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TOLEDO,98591,46.4386,2882,WA,97.68491,98591,-122.734,2854,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.588238,46.503199 -122.730654,46.483954 -122.926408,46.411371 -122.933006,46.387727 -122.702061,46.387177 -122.641575,46.387177</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,UNION,98592,47.3317,1283,WA,22.08152,98592,-123.057,1255,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.963249,47.355498 -122.974247,47.378592 -123.124361,47.328004 -123.051228,47.317007</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VADER,98593,46.4127,995,WA,15.13874,98593,-123.013,967,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.926408,46.411371 -123.040781,46.387727 -122.980845,46.387727 -122.933006,46.387727</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WESTPORT,98595,46.8833,2815,WA,5.16605,98595,-124.11,2793,
,Zip:,WINLOCK,98596,46.4813,6708,WA,100.96477,98596,-122.923,6602,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.926408,46.411371 -122.730654,46.483954 -122.70646,46.490002 -122.740552,46.518046 -122.813135,46.518046 -122.9605,46.576332 -123.047379,46.484504 -123.097967,46.424568 -123.139758,46.386627 -123.040781,46.387727</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,YELM,98597,46.855,14485,WA,139.83045,98597,-122.515,14024,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.527202,46.762738 -122.202779,46.762738 -122.435924,46.850717 -122.565143,46.96619 -122.637726,46.981586 -122.763646,46.937597 -122.722956,46.902405</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,AMBOY,98601,45.9593,2654,WA,60.67377,98601,-122.365,2516,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.511806,45.901642 -122.245119,45.930235 -122.246219,46.053956 -122.262715,46.058904 -122.379837,45.961577 -122.556345,45.925286</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,APPLETON,98602,45.9124,122,WA,59.02594,98602,-121.2,119,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.261951,45.943982 -121.335084,45.835657 -121.125584,45.871949 -121.120085,45.8648 -121.079944,45.833458 -121.123384,45.983022</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ARIEL,98603,46.0262,955,WA,103.06632,98603,-122.455,945,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.262715,46.058904 -122.360042,46.106743 -122.623979,46.050656 -122.642125,46.014915 -122.379837,45.961577</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BATTLE GROUND,98604,45.7978,24813,WA,78.66815,98604,-122.494,23922,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.356743,45.722384 -122.529952,45.874148 -122.643775,45.836207 -122.611332,45.765824 -122.599785,45.747678 -122.574491,45.730632</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BINGEN,98605,45.7056,106,WA,1.52817,98605,-121.437,103,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.385672,45.702039 -121.386222,45.703138 -121.467053,45.708087</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,BRUSH PRAIRIE,98606,45.7302,8784,WA,37.12154,98606,-122.455,9104,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.356743,45.722384 -122.574491,45.730632 -122.552496,45.708087 -122.372689,45.69709 -122.336947,45.711387</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CAMAS,98607,45.6415,18940,WA,41.15308,98607,-122.386,18407,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.382587,45.577768 -122.273712,45.684443 -122.336947,45.711387 -122.372689,45.69709 -122.456819,45.638804 -122.476064,45.621208 -122.504108,45.587116</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CARSON,98610,45.7927,2406,WA,60.33659,98610,-121.858,2341,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.739788,45.786169 -121.919046,45.873598 -121.975683,45.792217 -121.862409,45.715236 -121.73484,45.784519</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CASTLE ROCK,98611,46.3099,8698,WA,111.95429,98611,-122.893,8664,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.702061,46.387177 -122.933006,46.387727 -122.980845,46.387727 -123.027034,46.281602 -122.937955,46.201871 -122.79224,46.24861 -122.829631,46.33329 -122.725156,46.33054</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CATHLAMET,98612,46.2592,2540,WA,117.87302,98612,-123.301,2515,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.217839,46.384977 -123.322864,46.384427 -123.454833,46.269505 -123.21289,46.174927 -123.21509,46.278852</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,CENTERVILLE,98613,45.7302,891,WA,114.31312,98613,-120.975,867,<Polygon><outerBound
,Zip:,COUGAR,98616,46.1001,97,WA,25.30884,98616,-122.292,96,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.246219,46.053956 -122.245669,46.143034 -122.360042,46.106743 -122.262715,46.058904</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,DALLESPORT,98617,45.6343,215,WA,8.68539,98617,-121.144,207,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.095891,45.645952 -121.127233,45.659149 -121.143729,45.61241</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,GLENWOOD,98619,45.99,536,WA,98.59368,98619,-121.32,534,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.261951,45.943982 -121.123384,45.983022 -121.175072,46.044608 -121.446708,46.044608 -121.434061,45.90659</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,GOLDENDALE,98620,45.901,7025,WA,525.60567,98620,-120.809,6924,<Polygon><outerBound
,Zip:,GRAYS RIVER,98621,46.3553,204,WA,22.06193,98621,-123.546,206,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.491124,46.383328 -123.609896,46.356384 -123.530715,46.320643</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ILWACO,98624,46.3317,1432,WA,20.54439,98624,-124.01,1305,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-124.0179,46.370131 -124.067388,46.317343 -123.971711,46.303047 -123.960713,46.355284</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,KALAMA,98625,46.0175,4889,WA,42.2423,98625,-122.784,4762,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.623979,46.050656 -122.624529,46.051756 -122.868672,46.0765 -122.794439,45.953329 -122.642125,46.014915</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,KELSO,98626,46.1427,22577,WA,173.70765,98626,-122.764,22570,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.868672,46.0765 -122.624529,46.051756 -122.612982,46.171078 -122.786741,46.24641 -122.79224,46.24861 -122.937955,46.201871 -122.913211,46.097945</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,KLICKITAT,98628,45.8586,70,WA,1.64393,98628,-121.132,71,
,Zip:,LA CENTER,98629,45.8814,7164,WA,37.35037,98629,-122.611,6696,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.529952,45.874148 -122.511806,45.901642 -122.556345,45.925286 -122.711409,45.873598 -122.643775,45.836207</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,LONG BEACH,98631,46.3776,3448,WA,11.1121,98631,-124.039,3566,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-124.067388,46.317343 -124.0179,46.370131 -124.026148,46.45921 -124.05859,46.395425</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,LONGVIEW,98632,46.2058,46755,WA,99.23017,98632,-123.062,46792,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.913211,46.097945 -122.937955,46.201871 -123.027034,46.281602 -123.21509,46.278852 -123.21289,46.174927</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,LYLE,98635,45.7735,3216,WA,180.23311,98635,-121.208,3135,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.385672,45.702039 -121.143729,45.61241 -121.127233,45.659149 -121.082144,45.814212 -121.087093,45.815312 -121.079944,45.833458 -121.120085,45.8648 -121.125584,45.871949 -121.335084,45.835657 -121.386222,45.703138</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,NASELLE,98638,46.4004,2015,WA,313.53492,98638,-123.708,1813,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.491124,46.383328 -123.358056,46.384427 -123.359156,46.512547 -123.664334,46.516396 -123.898028,46.504849 -123.821596,46.376729 -123.928271,46.45756 -123.960713,46.355284 -123.971711,46.303047 -123.703924,46.307446 -123.609896,46.356384</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,OCEAN PARK,98640,46.5226,4290,WA,23.48504,98640,-124.046,4243,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-124.049243,46.646166 -124.05859,46.395425 -124.026148,46.45921</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,RIDGEFIELD,98642,45.8021,11957,WA,59.08494,98642,-122.7,11690,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.658071,45.734481 -122.611332,45.765824 -122.643775,45.836207 -122.711409,45.873598 -122.780143,45.851603 -122.765846,45.77957 -122.735053,45.733931</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,ROSBURG,98643,46.3033,397,WA,33.68613,98643,-123.623,401,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.609896,46.356384 -123.703924,46.307446 -123.55216,46.266205 -123.530715,46.320643</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SILVERLAKE,98645,46.3126,1121,WA,22.66191,98645,-122.781,1112,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.786741,46.24641 -122.725156,46.33054 -122.829631,46.33329 -122.79224,46.24861</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,SKAMOKAWA,98647,46.3224,423,WA,68.41951,98647,-123.43,416,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-123.55216,46.266205 -123.454833,46.269505 -123.322864,46.384427 -123.358056,46.384427 -123.491124,46.383328 -123.530715,46.320643</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,STEVENSON,98648,46.0747,3895,WA,1425.15202,98648,-121.908,3845,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.612768,45.922537 -121.612768,46.043508 -121.52369,46.044058 -121.52369,46.388277 -121.971284,46.387727 -122.24182,46.386627 -122.24182,46.385527 -122.245669,46.143034 -122.246219,46.053956 -122.245119,45.930235 -122.249518,45.798266 -122.045516,45.793867 -122.108201,45.599213 -121.941041,45.644302 -121.940491,45.644302 -121.672154,45.709737 -121.73484,45.784519 -121.862409,45.715236 -121.975683,45.792217 -121.919046,45.873598 -121.739788,45.786169 -121.60837,45.858202</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TOUTLE,98649,46.2461,740,WA,434.14078,98649,-122.479,745,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.612982,46.171078 -122.624529,46.051756 -122.623979,46.050656 -122.360042,46.106743 -122.245669,46.143034 -122.24182,46.385527 -122.641575,46.387177 -122.702061,46.387177 -122.725156,46.33054 -122.786741,46.24641</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,TROUT LAKE,98650,45.9838,797,WA,65.78943,98650,-121.527,792,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.446708,46.044608 -121.52369,46.044058 -121.612768,46.043508 -121.612768,45.922537 -121.434061,45.90659</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,UNDERWOOD,98651,45.7728,1465,WA,54.98602,98651,-121.638,1432,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.672154,45.709737 -121.52204,45.728432 -121.60837,45.858202 -121.739788,45.786169 -121.73484,45.784519</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VANCOUVER,98660,45.6853,10577,WA,20.84428,98660,-122.728,10475,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.70646,45.693241 -122.735053,45.733931 -122.765846,45.77957 -122.673468,45.621208 -122.666869,45.628906 -122.691613,45.670696</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VANCOUVER,98661,45.6412,36995,WA,10.30217,98661,-122.625,36270,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.673468,45.621208 -122.601985,45.609661 -122.599785,45.636604 -122.599235,45.678944 -122.636626,45.671796 -122.666869,45.628906</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VANCOUVER,98662,45.6898,24862,WA,13.57213,98662,-122.579,24241,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.574491,45.730632 -122.599785,45.747678 -122.600885,45.687192 -122.599235,45.678944 -122.599785,45.636604 -122.562944,45.642103 -122.552496,45.708087</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VANCOUVER,98663,45.6533,14281,WA,4.4281,98663,-122.662,13960,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.636626,45.671796 -122.691613,45.670696 -122.666869,45.628906</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VANCOUVER,98664,45.6211,20935,WA,5.26337,98664,-122.578,20562,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.562944,45.642103 -122.599785,45.636604 -122.601985,45.609661 -122.550847,45.598663 -122.559645,45.621208</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VANCOUVER,98665,45.6817,20614,WA,7.16822,98665,-122.654,20221,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.599235,45.678944 -122.600885,45.687192 -122.661371,45.693241 -122.70646,45.693241 -122.691613,45.670696 -122.636626,45.671796</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WAHKIACUS,98670,45.8155,0,WA,0.12688,98670,-121.085,0,
,Zip:,WASHOUGAL,98671,45.6743,15146,WA,166.25419,98671,-122.198,14774,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.382587,45.577768 -122.108201,45.599213 -122.045516,45.793867 -122.249518,45.798266 -122.273712,45.684443</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WHITE SALMON,98672,45.8327,5804,WA,178.0282,98672,-121.462,5700,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-121.467053,45.708087 -121.386222,45.703138 -121.335084,45.835657 -121.261951,45.943982 -121.434061,45.90659 -121.612768,45.922537 -121.60837,45.858202 -121.52204,45.728432</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WOODLAND,98674,45.9479,9416,WA,93.03723,98674,-122.653,9105,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.556345,45.925286 -122.379837,45.961577 -122.642125,46.014915 -122.794439,45.953329 -122.780143,45.851603 -122.711409,45.873598</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,YACOLT,98675,45.8373,5288,WA,121.59251,98675,-122.339,5437,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.336947,45.711387 -122.273712,45.684443 -122.249518,45.798266 -122.245119,45.930235 -122.511806,45.901642 -122.529952,45.874148 -122.356743,45.722384</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VANCOUVER,98682,45.6754,44572,WA,33.38449,98682,-122.473,41884,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.372689,45.69709 -122.552496,45.708087 -122.562944,45.642103 -122.456819,45.638804</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VANCOUVER,98683,45.6052,29153,WA,7.23948,98683,-122.511,28108,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.504108,45.587116 -122.476064,45.621208 -122.559645,45.621208 -122.550847,45.598663</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VANCOUVER,98684,45.6311,22578,WA,6.98162,98684,-122.516,21424,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.559645,45.621208 -122.476064,45.621208 -122.456819,45.638804 -122.562944,45.642103</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VANCOUVER,98685,45.7164,21847,WA,9.87833,98685,-122.69,21219,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.735053,45.733931 -122.70646,45.693241 -122.661371,45.693241 -122.658071,45.734481</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,VANCOUVER,98686,45.7237,14768,WA,11.10026,98686,-122.624,14297,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-122.599785,45.747678 -122.611332,45.765824 -122.658071,45.734481 -122.661371,45.693241 -122.600885,45.687192</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,WENATCHEE,98801,47.4343,37247,WA,153.63862,98801,-120.353,36553,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.302428,47.26147 -120.247991,47.379692 -120.332671,47.457224 -120.240843,47.628233 -120.442095,47.637581 -120.455842,47.619985 -120.351917,47.527607 -120.439346,47.43193 -120.458041,47.298861</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,Zip:,EAST WENATCHEE,98802,47.4775,23606,WA,77.67048,98802,-120.223,23657,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-120.305727,47.43193 -120.193004,47.376393 -120.106675,47.374193 -120.179257,47.424232 -120.228196,47.488017 -120.108874,47.560599 -120.193554,47.585893 -120.255139,47.549052</coordinates></LinearRing></outerBoundaryIs></Polygon>"
